v1-patch_id,v1-labels-grouped,v2-labels-grouped
S2A_MSIL2A_20171208T093351_7_39,5.0,5.0
S2A_MSIL2A_20170704T112111_78_88,5.0,5.0
S2B_MSIL2A_20180326T112109_50_41,5.0,5.0
S2A_MSIL2A_20180225T114351_39_1,5.0,5.0
S2A_MSIL2A_20170717T113321_11_86,5.0,5.0
S2B_MSIL2A_20170924T93014_5_73,3.0,3.0
S2A_MSIL2A_20170803T094031_55_7,1.0,1.0
S2B_MSIL2A_20180224T112109_63_77,5.0,5.0
S2A_MSIL2A_20180506T100031_3_37,3.0,3.0
S2A_MSIL2A_20180506T100031_31_48,6.0,6.0
S2B_MSIL2A_20180506T105029_82_5,7.0,7.0
S2B_MSIL2A_20170808T094029_31_43,5.0,5.0
S2A_MSIL2A_20170816T095031_41_18,6.0,
S2B_MSIL2A_20180522T093029_17_14,5.0,5.0
S2B_MSIL2A_20170924T93021_31_25,0.0,0.0
S2B_MSIL2A_20170924T093019_69_11,0.0,0.0
S2A_MSIL2A_20170617T113321_73_84,0.0,0.0
S2A_MSIL2A_20180510T094031_26_50,5.0,5.0
S2B_MSIL2A_20170808T094029_64_13,5.0,5.0
S2B_MSIL2A_20170709T094029_6_65,3.0,3.0
S2B_MSIL2A_20180417T102019_80_83,6.0,6.0
S2B_MSIL2A_20170924T93021_34_47,7.0,7.0
S2B_MSIL2A_20170830T102019_83_76,0.0,0.0
S2A_MSIL2A_20180527T093041_49_86,3.0,
S2B_MSIL2A_20170825T093029_0_9,5.0,5.0
S2B_MSIL2A_20170924T93020_44_21,7.0,7.0
S2A_MSIL2A_20180506T100031_43_59,5.0,5.0
S2A_MSIL2A_20180318T093031_44_48,5.0,5.0
S2A_MSIL2A_20171002T094031_51_30,5.0,5.0
S2A_MSIL2A_20170704T112111_44_74,6.0,6.0
S2B_MSIL2A_20170906T101020_75_69,3.0,3.0
S2B_MSIL2A_20170914T093029_41_55,3.0,3.0
S2B_MSIL2A_20180525T094029_69_2,5.0,5.0
S2B_MSIL2A_20180515T094029_65_48,5.0,5.0
S2A_MSIL2A_20170816T095031_85_15,6.0,
S2B_MSIL2A_20180521T100029_75_82,5.0,5.0
S2B_MSIL2A_20170924T093019_86_45,3.0,3.0
S2B_MSIL2A_20180515T112109_56_45,4.0,5.0
S2B_MSIL2A_20180502T093039_86_5,6.0,6.0
S2B_MSIL2A_20170818T112109_25_69,5.0,
S2A_MSIL2A_20171101T94132_48_30,6.0,6.0
S2B_MSIL2A_20180515T112109_78_41,4.0,5.0
S2A_MSIL2A_20180527T093041_69_51,5.0,
S2A_MSIL2A_20170803T094031_79_15,1.0,1.0
S2A_MSIL2A_20180527T093041_85_70,5.0,
S2B_MSIL2A_20171219T095409_55_58,6.0,6.0
S2B_MSIL2A_20171016T101009_17_28,0.0,0.0
S2A_MSIL2A_20171002T112111_31_65,5.0,5.0
S2A_MSIL2A_20170717T113321_24_68,5.0,5.0
S2B_MSIL2A_20180326T112109_27_65,5.0,
S2B_MSIL2A_20170801T095029_4_78,3.0,3.0
S2A_MSIL2A_20171002T112111_8_65,0.0,0.0
S2A_MSIL2A_20170613T101031_9_63,5.0,5.0
S2A_MSIL2A_20180508T104031_7_55,7.0,7.0
S2B_MSIL2A_20170924T93020_26_24,5.0,5.0
S2A_MSIL2A_20180430T094031_37_35,6.0,6.0
S2B_MSIL2A_20170817T101019_90_75,3.0,3.0
S2A_MSIL2A_20180527T093041_18_63,5.0,
S2B_MSIL2A_20170924T93020_52_30,5.0,5.0
S2A_MSIL2A_20170813T112121_43_26,5.0,5.0
S2A_MSIL2A_20171121T112351_75_12,3.0,3.0
S2A_MSIL2A_20171101T94132_45_0,5.0,5.0
S2A_MSIL2A_20171121T112351_33_78,5.0,5.0
S2B_MSIL2A_20170709T094029_90_42,5.0,5.0
S2B_MSIL2A_20170814T100029_75_66,0.0,
S2A_MSIL2A_20170816T095031_84_45,6.0,
S2B_MSIL2A_20180502T093039_66_47,5.0,5.0
S2A_MSIL2A_20180413T095031_15_24,6.0,6.0
S2A_MSIL2A_20170818T103021_1_49,6.0,6.0
S2A_MSIL2A_20170701T093031_76_70,3.0,3.0
S2B_MSIL2A_20170817T101019_44_23,0.0,0.0
S2B_MSIL2A_20180525T94031_27_22,7.0,7.0
S2A_MSIL2A_20180419T101031_69_70,0.0,0.0
S2B_MSIL2A_20170914T093029_39_19,6.0,6.0
S2A_MSIL2A_20180507T093041_6_6,7.0,7.0
S2B_MSIL2A_20180506T105029_38_8,7.0,7.0
S2B_MSIL2A_20170808T094029_48_45,5.0,5.0
S2B_MSIL2A_20170808T094029_60_13,6.0,6.0
S2B_MSIL2A_20170924T93020_38_3,5.0,5.0
S2B_MSIL2A_20170817T101019_86_33,5.0,5.0
S2B_MSIL2A_20180421T100029_30_88,1.0,1.0
S2B_MSIL2A_20170709T094029_53_17,3.0,3.0
S2A_MSIL2A_20180506T100031_17_74,6.0,6.0
S2A_MSIL2A_20170717T113321_58_77,7.0,
S2B_MSIL2A_20170924T093019_41_66,5.0,5.0
S2A_MSIL2A_20180527T093041_82_53,3.0,
S2B_MSIL2A_20180421T100030_36_84,5.0,5.0
S2A_MSIL2A_20170905T095031_35_70,3.0,3.0
S2A_MSIL2A_20180225T114351_22_59,6.0,6.0
S2B_MSIL2A_20170814T100029_18_33,0.0,
S2A_MSIL2A_20180413T095031_28_62,6.0,6.0
S2B_MSIL2A_20170914T093029_20_79,5.0,5.0
S2B_MSIL2A_20180422T093029_10_69,6.0,6.0
S2A_MSIL2A_20170617T113321_72_70,0.0,0.0
S2B_MSIL2A_20180422T093029_81_78,5.0,5.0
S2B_MSIL2A_20170906T101020_5_77,0.0,0.0
S2A_MSIL2A_20170720T100031_68_56,0.0,0.0
S2B_MSIL2A_20170914T093029_36_42,6.0,6.0
S2A_MSIL2A_20171208T093351_66_76,5.0,5.0
S2A_MSIL2A_20180413T95032_39_36,0.0,0.0
S2B_MSIL2A_20180224T112109_36_61,5.0,5.0
S2B_MSIL2A_20180515T112109_10_34,4.0,0.0
S2B_MSIL2A_20180421T100029_26_58,6.0,6.0
S2A_MSIL2A_20180508T104031_18_13,7.0,7.0
S2B_MSIL2A_20180515T112110_82_35,6.0,6.0
S2B_MSIL2A_20180521T100029_68_75,5.0,5.0
S2B_MSIL2A_20180525T094029_4_31,7.0,7.0
S2B_MSIL2A_20170927T094019_64_37,5.0,5.0
S2B_MSIL2A_20180204T094159_79_71,3.0,3.0
S2B_MSIL2A_20170906T101019_13_36,0.0,
S2A_MSIL2A_20171002T112112_17_90,0.0,0.0
S2B_MSIL2A_20170825T093029_89_61,5.0,5.0
S2A_MSIL2A_20171015T095031_32_74,6.0,6.0
S2B_MSIL2A_20170824T100019_62_23,6.0,6.0
S2A_MSIL2A_20171101T094131_86_80,3.0,3.0
S2A_MSIL2A_20180527T093041_12_13,5.0,
S2B_MSIL2A_20170817T101019_79_15,5.0,5.0
S2B_MSIL2A_20171112T114339_58_62,5.0,5.0
S2A_MSIL2A_20180225T114351_54_46,6.0,6.0
S2B_MSIL2A_20180224T112109_22_85,6.0,6.0
S2B_MSIL2A_20180421T100029_64_63,7.0,7.0
S2B_MSIL2A_20170818T112109_18_46,6.0,
S2A_MSIL2A_20171002T094031_78_29,1.0,1.0
S2B_MSIL2A_20170924T93020_3_90,5.0,5.0
S2B_MSIL2A_20180515T112109_54_26,4.0,6.0
S2A_MSIL2A_20180413T095031_50_58,6.0,6.0
S2A_MSIL2A_20180527T093041_34_37,3.0,
S2B_MSIL2A_20170911T092019_43_10,3.0,3.0
S2B_MSIL2A_20180428T095029_8_4,5.0,5.0
S2B_MSIL2A_20180502T093039_79_17,5.0,5.0
S2B_MSIL2A_20170818T112109_10_70,3.0,
S2A_MSIL2A_20171002T094031_84_12,1.0,1.0
S2A_MSIL2A_20180509T101031_64_63,0.0,0.0
S2B_MSIL2A_20180515T112110_3_4,6.0,6.0
S2B_MSIL2A_20180225T105019_49_18,5.0,5.0
S2B_MSIL2A_20180220T114339_60_26,6.0,6.0
S2B_MSIL2A_20180502T093039_32_89,2.0,2.0
S2A_MSIL2A_20180413T095031_8_59,0.0,0.0
S2A_MSIL2A_20180413T95032_65_30,0.0,0.0
S2B_MSIL2A_20170718T115359_0_77,5.0,5.0
S2B_MSIL2A_20170924T093019_59_20,5.0,5.0
S2B_MSIL2A_20180421T100030_41_84,7.0,7.0
S2A_MSIL2A_20170701T093031_82_36,5.0,5.0
S2B_MSIL2A_20180525T94030_31_71,6.0,6.0
S2A_MSIL2A_20170905T095031_52_13,3.0,3.0
S2B_MSIL2A_20170709T094029_89_36,5.0,5.0
S2B_MSIL2A_20180511T100029_57_84,0.0,
S2B_MSIL2A_20180421T100029_10_28,5.0,5.0
S2B_MSIL2A_20180506T105029_78_34,6.0,
S2B_MSIL2A_20170927T94020_4_81,6.0,6.0
S2A_MSIL2A_20170617T113321_36_65,2.0,2.0
S2A_MSIL2A_20171101T94132_34_22,3.0,3.0
S2B_MSIL2A_20170817T101019_81_5,5.0,5.0
S2B_MSIL2A_20180525T094029_69_63,5.0,5.0
S2B_MSIL2A_20170825T093029_86_48,3.0,3.0
S2B_MSIL2A_20180515T112109_17_48,4.0,7.0
S2A_MSIL2A_20180225T114351_12_85,7.0,7.0
S2A_MSIL2A_20170613T101031_54_56,6.0,6.0
S2A_MSIL2A_20171201T112431_22_10,5.0,5.0
S2A_MSIL2A_20180506T100031_74_51,5.0,5.0
S2A_MSIL2A_20171101T94132_33_21,3.0,3.0
S2A_MSIL2A_20170701T093031_4_16,5.0,5.0
S2A_MSIL2A_20171015T095031_41_66,5.0,5.0
S2B_MSIL2A_20180224T112109_55_5,6.0,6.0
S2B_MSIL2A_20171112T114339_89_3,0.0,0.0
S2B_MSIL2A_20171226T094359_45_85,5.0,5.0
S2A_MSIL2A_20170701T093031_19_5,5.0,5.0
S2A_MSIL2A_20180508T104031_14_68,6.0,6.0
S2B_MSIL2A_20170924T093019_55_68,5.0,5.0
S2A_MSIL2A_20170818T103021_62_6,6.0,6.0
S2B_MSIL2A_20170808T094029_38_9,6.0,6.0
S2B_MSIL2A_20170906T101019_1_41,0.0,
S2B_MSIL2A_20170924T93021_19_41,0.0,0.0
S2B_MSIL2A_20170930T095019_68_69,3.0,3.0
S2A_MSIL2A_20170813T112121_39_6,6.0,6.0
S2B_MSIL2A_20180326T112109_30_20,3.0,3.0
S2B_MSIL2A_20180417T102019_57_57,3.0,3.0
S2B_MSIL2A_20180224T112109_69_58,5.0,5.0
S2B_MSIL2A_20170927T094019_47_88,6.0,6.0
S2B_MSIL2A_20170906T101019_9_39,0.0,
S2A_MSIL2A_20180430T094031_65_59,6.0,6.0
S2A_MSIL2A_20171221T112501_26_47,6.0,6.0
S2A_MSIL2A_20180508T104031_9_21,5.0,5.0
S2A_MSIL2A_20180225T114351_80_13,7.0,
S2A_MSIL2A_20170617T113321_48_40,6.0,6.0
S2B_MSIL2A_20170914T93030_35_45,5.0,5.0
S2B_MSIL2A_20170814T100029_36_56,0.0,
S2A_MSIL2A_20171201T112431_8_87,0.0,0.0
S2B_MSIL2A_20180525T094029_81_11,3.0,3.0
S2B_MSIL2A_20180421T100030_35_0,6.0,6.0
S2B_MSIL2A_20180502T093039_61_42,6.0,6.0
S2B_MSIL2A_20170906T101019_18_76,0.0,0.0
S2B_MSIL2A_20180525T094029_35_62,5.0,5.0
S2A_MSIL2A_20170704T112111_58_85,5.0,5.0
S2B_MSIL2A_20170830T102019_76_66,0.0,0.0
S2B_MSIL2A_20180515T094029_83_77,5.0,5.0
S2A_MSIL2A_20171002T112112_30_38,6.0,6.0
S2B_MSIL2A_20180326T112109_63_48,5.0,5.0
S2A_MSIL2A_20170717T113321_67_35,6.0,
S2B_MSIL2A_20171219T095409_90_57,6.0,6.0
S2B_MSIL2A_20180224T112109_88_16,5.0,5.0
S2B_MSIL2A_20180511T100029_75_33,5.0,5.0
S2B_MSIL2A_20180417T102019_35_58,3.0,3.0
S2B_MSIL2A_20180422T093029_37_44,6.0,6.0
S2B_MSIL2A_20180515T112109_67_51,4.0,5.0
S2B_MSIL2A_20170924T93020_7_48,5.0,5.0
S2B_MSIL2A_20170817T101019_70_31,5.0,5.0
S2A_MSIL2A_20171002T112111_90_29,5.0,5.0
S2A_MSIL2A_20180510T94032_14_64,6.0,6.0
S2A_MSIL2A_20170617T113321_9_14,6.0,6.0
S2B_MSIL2A_20180506T105029_52_8,6.0,6.0
S2B_MSIL2A_20171219T095409_58_77,6.0,6.0
S2A_MSIL2A_20180225T114351_90_56,0.0,0.0
S2B_MSIL2A_20170709T094029_66_23,6.0,6.0
S2B_MSIL2A_20180422T093029_35_24,6.0,6.0
S2B_MSIL2A_20170924T93014_0_18,5.0,5.0
S2A_MSIL2A_20171002T094031_83_55,1.0,1.0
S2A_MSIL2A_20170617T113321_7_35,6.0,6.0
S2A_MSIL2A_20171208T093351_46_71,3.0,3.0
S2A_MSIL2A_20171121T112351_50_12,6.0,6.0
S2B_MSIL2A_20170914T93030_32_21,6.0,6.0
S2B_MSIL2A_20170808T094029_29_74,3.0,3.0
S2B_MSIL2A_20170808T094029_53_5,6.0,6.0
S2B_MSIL2A_20171016T101009_77_28,0.0,0.0
S2A_MSIL2A_20170617T113321_70_59,2.0,2.0
S2B_MSIL2A_20171016T101009_23_30,0.0,0.0
S2B_MSIL2A_20171112T114339_25_69,5.0,5.0
S2A_MSIL2A_20171208T093351_56_51,5.0,5.0
S2B_MSIL2A_20180525T094029_90_25,5.0,5.0
S2B_MSIL2A_20180525T94031_10_77,5.0,5.0
S2B_MSIL2A_20180201T093219_23_52,6.0,6.0
S2A_MSIL2A_20170701T093031_33_62,5.0,5.0
S2B_MSIL2A_20171219T095409_0_18,7.0,7.0
S2B_MSIL2A_20180521T100029_46_10,0.0,0.0
S2A_MSIL2A_20180318T093031_14_3,5.0,5.0
S2A_MSIL2A_20180419T101031_50_56,0.0,
S2B_MSIL2A_20171015T104009_31_7,5.0,5.0
S2A_MSIL2A_20171201T112431_15_2,5.0,5.0
S2A_MSIL2A_20170717T113321_46_69,2.0,2.0
S2B_MSIL2A_20171112T114339_24_0,5.0,5.0
S2B_MSIL2A_20180422T093029_24_7,6.0,6.0
S2A_MSIL2A_20170704T112111_24_37,5.0,5.0
S2A_MSIL2A_20171208T093351_90_18,5.0,5.0
S2B_MSIL2A_20180522T093029_54_17,6.0,6.0
S2B_MSIL2A_20180502T093039_28_72,3.0,3.0
S2A_MSIL2A_20171101T094131_11_80,5.0,5.0
S2A_MSIL2A_20180225T114351_15_22,5.0,5.0
S2B_MSIL2A_20171112T114339_10_85,5.0,5.0
S2B_MSIL2A_20170818T112109_43_89,0.0,
S2B_MSIL2A_20180421T100029_14_6,3.0,3.0
S2A_MSIL2A_20180419T101031_89_28,0.0,0.0
S2B_MSIL2A_20170906T101020_16_64,0.0,0.0
S2A_MSIL2A_20170720T100031_86_5,7.0,
S2B_MSIL2A_20180224T112109_52_86,6.0,6.0
S2B_MSIL2A_20180509T092029_49_19,3.0,3.0
S2A_MSIL2A_20180508T104031_5_52,6.0,6.0
S2B_MSIL2A_20180525T94031_48_31,6.0,6.0
S2A_MSIL2A_20180507T093041_6_16,5.0,5.0
S2B_MSIL2A_20171112T114339_13_63,5.0,5.0
S2A_MSIL2A_20170816T095031_0_59,6.0,
S2B_MSIL2A_20180225T105019_71_52,7.0,7.0
S2A_MSIL2A_20180529T115401_73_34,0.0,0.0
S2B_MSIL2A_20180525T094029_57_53,3.0,3.0
S2A_MSIL2A_20180507T093041_7_67,6.0,6.0
S2B_MSIL2A_20171016T101009_12_14,0.0,0.0
S2B_MSIL2A_20170817T101019_30_26,0.0,0.0
S2B_MSIL2A_20180525T94031_77_1,3.0,3.0
S2B_MSIL2A_20170829T105019_85_31,5.0,5.0
S2B_MSIL2A_20170825T093029_83_52,5.0,5.0
S2A_MSIL2A_20171101T094131_55_24,6.0,6.0
S2B_MSIL2A_20180225T105019_73_0,6.0,6.0
S2B_MSIL2A_20170914T093029_87_49,3.0,3.0
S2B_MSIL2A_20180220T114339_59_36,6.0,6.0
S2B_MSIL2A_20170709T094029_1_71,3.0,3.0
S2B_MSIL2A_20171206T094349_75_53,1.0,1.0
S2B_MSIL2A_20171112T114339_26_41,5.0,5.0
S2A_MSIL2A_20171002T112111_12_17,3.0,3.0
S2B_MSIL2A_20170831T095029_49_68,1.0,1.0
S2B_MSIL2A_20171015T104009_18_58,7.0,7.0
S2A_MSIL2A_20171002T112111_86_42,5.0,5.0
S2A_MSIL2A_20180225T114351_34_40,6.0,6.0
S2B_MSIL2A_20170814T100029_3_14,0.0,
S2A_MSIL2A_20171002T112112_6_33,0.0,0.0
S2B_MSIL2A_20171219T095409_13_37,6.0,6.0
S2A_MSIL2A_20180430T094031_53_87,5.0,5.0
S2A_MSIL2A_20180225T114351_84_64,0.0,0.0
S2A_MSIL2A_20180318T093031_20_40,5.0,5.0
S2A_MSIL2A_20180506T100031_85_21,6.0,6.0
S2B_MSIL2A_20170824T100019_58_16,6.0,6.0
S2A_MSIL2A_20170818T103021_4_34,7.0,7.0
S2A_MSIL2A_20171101T094131_42_50,3.0,3.0
S2B_MSIL2A_20170914T093029_69_82,5.0,5.0
S2A_MSIL2A_20180413T095031_9_8,6.0,6.0
S2B_MSIL2A_20170927T094019_20_38,6.0,6.0
S2B_MSIL2A_20180525T094029_20_84,5.0,5.0
S2B_MSIL2A_20180521T100029_73_42,7.0,7.0
S2A_MSIL2A_20180419T101031_63_72,0.0,0.0
S2B_MSIL2A_20180224T112109_11_38,5.0,5.0
S2A_MSIL2A_20171002T112111_41_84,2.0,2.0
S2A_MSIL2A_20171208T093351_73_56,5.0,5.0
S2A_MSIL2A_20170717T113321_42_43,6.0,6.0
S2B_MSIL2A_20180224T112109_66_59,6.0,6.0
S2A_MSIL2A_20171002T94032_42_90,6.0,6.0
S2B_MSIL2A_20180422T093029_42_45,0.0,0.0
S2A_MSIL2A_20180529T115401_22_79,0.0,0.0
S2B_MSIL2A_20170906T101019_54_41,3.0,3.0
S2B_MSIL2A_20180421T100029_10_82,6.0,6.0
S2B_MSIL2A_20180421T114349_12_29,5.0,5.0
S2B_MSIL2A_20180515T094029_40_14,5.0,5.0
S2A_MSIL2A_20180510T094031_11_9,3.0,3.0
S2B_MSIL2A_20180326T112109_17_9,1.0,1.0
S2B_MSIL2A_20180326T112109_68_89,0.0,0.0
S2B_MSIL2A_20170808T094029_7_32,6.0,6.0
S2B_MSIL2A_20170924T93020_20_78,3.0,3.0
S2B_MSIL2A_20170808T094029_45_35,7.0,7.0
S2A_MSIL2A_20180529T115401_38_70,0.0,0.0
S2A_MSIL2A_20171101T094131_6_67,5.0,5.0
S2B_MSIL2A_20170906T101019_46_66,0.0,0.0
S2A_MSIL2A_20170613T101032_90_65,6.0,6.0
S2A_MSIL2A_20170613T101031_72_6,0.0,0.0
S2A_MSIL2A_20171101T94132_29_88,5.0,5.0
S2B_MSIL2A_20170911T092019_24_1,5.0,5.0
S2B_MSIL2A_20180525T094029_6_20,5.0,5.0
S2B_MSIL2A_20170924T93020_38_20,5.0,5.0
S2A_MSIL2A_20171201T112431_72_86,0.0,0.0
S2B_MSIL2A_20171016T101009_78_25,0.0,0.0
S2A_MSIL2A_20171002T112111_75_14,5.0,5.0
S2B_MSIL2A_20170817T101019_20_76,5.0,5.0
S2A_MSIL2A_20170905T095031_90_2,5.0,5.0
S2B_MSIL2A_20180525T94031_36_3,6.0,6.0
S2B_MSIL2A_20180515T094029_16_90,5.0,5.0
S2B_MSIL2A_20180428T095029_21_28,6.0,6.0
S2B_MSIL2A_20180421T100029_73_15,6.0,6.0
S2A_MSIL2A_20170818T103021_42_64,5.0,5.0
S2A_MSIL2A_20170704T112111_3_39,6.0,6.0
S2B_MSIL2A_20170906T101020_39_61,1.0,1.0
S2B_MSIL2A_20180511T100029_88_5,0.0,0.0
S2B_MSIL2A_20170808T094029_14_1,6.0,6.0
S2B_MSIL2A_20180515T094029_9_33,6.0,6.0
S2B_MSIL2A_20180515T112109_42_88,4.0,5.0
S2A_MSIL2A_20180526T100031_79_89,5.0,5.0
S2A_MSIL2A_20180507T093041_8_34,6.0,6.0
S2A_MSIL2A_20171015T095031_18_49,1.0,1.0
S2A_MSIL2A_20180430T094031_90_82,3.0,3.0
S2B_MSIL2A_20170817T101019_67_26,5.0,5.0
S2A_MSIL2A_20180413T95032_64_9,3.0,3.0
S2A_MSIL2A_20180508T104031_24_60,6.0,6.0
S2B_MSIL2A_20180421T100029_51_82,6.0,6.0
S2B_MSIL2A_20180521T100029_50_36,6.0,6.0
S2A_MSIL2A_20180430T094031_79_42,5.0,5.0
S2A_MSIL2A_20171002T112111_48_18,6.0,6.0
S2A_MSIL2A_20180527T093041_0_85,5.0,
S2B_MSIL2A_20170924T093019_74_25,6.0,6.0
S2A_MSIL2A_20170704T112111_72_31,5.0,5.0
S2A_MSIL2A_20170704T112111_13_87,3.0,3.0
S2B_MSIL2A_20170818T112109_25_18,6.0,
S2A_MSIL2A_20171201T112431_51_17,6.0,6.0
S2A_MSIL2A_20180430T094031_39_39,5.0,5.0
S2B_MSIL2A_20170906T101020_38_66,5.0,5.0
S2A_MSIL2A_20180506T100031_75_57,6.0,6.0
S2A_MSIL2A_20171221T112501_20_62,6.0,6.0
S2A_MSIL2A_20170813T112121_80_34,1.0,1.0
S2B_MSIL2A_20180515T112109_36_64,4.0,6.0
S2B_MSIL2A_20180326T112109_31_1,5.0,5.0
S2B_MSIL2A_20170709T094029_16_45,6.0,6.0
S2B_MSIL2A_20180521T100029_3_80,0.0,0.0
S2A_MSIL2A_20170617T113321_63_84,5.0,5.0
S2B_MSIL2A_20170914T93030_89_65,5.0,5.0
S2B_MSIL2A_20180204T94161_84_1,3.0,3.0
S2B_MSIL2A_20170716T093039_5_90,3.0,3.0
S2B_MSIL2A_20180220T114339_16_21,2.0,2.0
S2B_MSIL2A_20170818T112109_28_75,7.0,
S2A_MSIL2A_20170704T112111_33_0,5.0,5.0
S2B_MSIL2A_20171219T095409_90_67,6.0,6.0
S2B_MSIL2A_20170927T094019_58_25,5.0,5.0
S2A_MSIL2A_20171201T112431_60_87,0.0,0.0
S2A_MSIL2A_20180413T095031_29_57,6.0,6.0
S2B_MSIL2A_20180525T094029_58_31,5.0,5.0
S2A_MSIL2A_20180225T114351_44_65,5.0,5.0
S2B_MSIL2A_20171112T114339_8_75,6.0,6.0
S2B_MSIL2A_20180326T112109_22_2,6.0,6.0
S2A_MSIL2A_20170818T103021_49_78,5.0,5.0
S2A_MSIL2A_20171121T112351_81_27,5.0,5.0
S2B_MSIL2A_20170930T095019_71_6,5.0,5.0
S2B_MSIL2A_20171015T104009_2_0,3.0,3.0
S2A_MSIL2A_20170720T100031_75_30,0.0,0.0
S2A_MSIL2A_20180508T104031_27_68,6.0,6.0
S2A_MSIL2A_20170813T112121_33_69,6.0,6.0
S2B_MSIL2A_20170802T092029_51_17,3.0,3.0
S2A_MSIL2A_20180413T095031_24_31,6.0,6.0
S2B_MSIL2A_20180204T94160_50_43,5.0,5.0
S2B_MSIL2A_20170906T101020_88_54,5.0,5.0
S2A_MSIL2A_20171208T093351_44_46,5.0,5.0
S2A_MSIL2A_20180205T100211_4_9,3.0,3.0
S2A_MSIL2A_20171208T093351_87_32,5.0,5.0
S2A_MSIL2A_20180509T101031_68_73,0.0,0.0
S2A_MSIL2A_20170704T112111_22_73,6.0,6.0
S2A_MSIL2A_20171002T112111_63_33,2.0,2.0
S2B_MSIL2A_20170824T100019_44_23,7.0,7.0
S2B_MSIL2A_20180509T092029_26_6,3.0,3.0
S2B_MSIL2A_20180521T100029_90_68,3.0,3.0
S2B_MSIL2A_20180502T093039_0_76,5.0,5.0
S2A_MSIL2A_20171002T112111_32_40,5.0,5.0
S2B_MSIL2A_20170817T101019_13_41,0.0,
S2A_MSIL2A_20171101T94132_61_56,5.0,5.0
S2A_MSIL2A_20170818T103021_43_34,5.0,5.0
S2B_MSIL2A_20171015T104009_9_23,5.0,5.0
S2B_MSIL2A_20170924T93020_19_63,6.0,6.0
S2B_MSIL2A_20170927T094019_23_0,5.0,5.0
S2B_MSIL2A_20180220T114339_54_50,2.0,2.0
S2B_MSIL2A_20180502T093039_59_22,3.0,3.0
S2B_MSIL2A_20170831T095029_39_56,5.0,5.0
S2B_MSIL2A_20170814T100029_45_7,0.0,
S2A_MSIL2A_20171221T112501_52_31,5.0,5.0
S2B_MSIL2A_20180421T100030_38_90,6.0,6.0
S2B_MSIL2A_20170924T093019_7_20,5.0,5.0
S2A_MSIL2A_20171201T112431_80_75,5.0,5.0
S2B_MSIL2A_20170914T093029_73_82,5.0,5.0
S2B_MSIL2A_20170808T094029_27_33,5.0,5.0
S2A_MSIL2A_20180430T094031_73_63,5.0,5.0
S2B_MSIL2A_20180127T102259_6_90,0.0,0.0
S2B_MSIL2A_20171219T095409_81_62,6.0,6.0
S2B_MSIL2A_20180525T94030_20_66,7.0,7.0
S2A_MSIL2A_20171104T095201_9_14,6.0,6.0
S2A_MSIL2A_20170617T113321_21_18,6.0,6.0
S2A_MSIL2A_20171002T112111_6_0,5.0,5.0
S2B_MSIL2A_20170911T092019_21_0,5.0,5.0
S2B_MSIL2A_20180515T112109_81_87,4.0,5.0
S2A_MSIL2A_20171101T094131_89_17,3.0,3.0
S2B_MSIL2A_20170718T115359_8_34,0.0,0.0
S2B_MSIL2A_20170831T095029_39_75,5.0,5.0
S2B_MSIL2A_20171015T104009_8_74,6.0,6.0
S2A_MSIL2A_20180510T094031_19_41,3.0,3.0
S2B_MSIL2A_20170831T095029_29_68,6.0,6.0
S2A_MSIL2A_20180225T114351_12_20,5.0,5.0
S2A_MSIL2A_20170827T092031_7_80,5.0,
S2B_MSIL2A_20170927T094019_15_87,3.0,3.0
S2A_MSIL2A_20171201T112431_54_62,6.0,6.0
S2B_MSIL2A_20180220T114339_57_57,6.0,6.0
S2A_MSIL2A_20170818T103021_0_75,6.0,6.0
S2B_MSIL2A_20170927T094019_23_32,6.0,6.0
S2B_MSIL2A_20180525T094029_48_2,3.0,3.0
S2B_MSIL2A_20170818T112109_80_62,5.0,
S2B_MSIL2A_20170924T93020_60_27,6.0,6.0
S2B_MSIL2A_20171112T114339_7_79,5.0,5.0
S2B_MSIL2A_20180511T100029_90_64,0.0,0.0
S2A_MSIL2A_20171015T095031_36_49,5.0,5.0
S2B_MSIL2A_20170930T095019_37_59,6.0,6.0
S2A_MSIL2A_20180205T100211_60_4,3.0,3.0
S2A_MSIL2A_20171208T093351_89_75,3.0,3.0
S2B_MSIL2A_20180421T100029_8_71,6.0,6.0
S2A_MSIL2A_20171104T095201_0_75,6.0,6.0
S2B_MSIL2A_20180515T112110_7_86,6.0,6.0
S2A_MSIL2A_20180318T093031_5_14,5.0,5.0
S2B_MSIL2A_20180521T100029_65_2,5.0,5.0
S2A_MSIL2A_20171002T094031_75_74,7.0,7.0
S2A_MSIL2A_20170818T103021_15_87,6.0,6.0
S2B_MSIL2A_20180422T093029_53_52,5.0,5.0
S2B_MSIL2A_20180521T100029_42_50,5.0,5.0
S2A_MSIL2A_20171201T112431_32_90,0.0,0.0
S2A_MSIL2A_20171101T094131_8_82,5.0,5.0
S2A_MSIL2A_20171201T112431_78_14,6.0,6.0
S2A_MSIL2A_20170816T095031_78_12,5.0,
S2A_MSIL2A_20170704T112111_42_29,6.0,6.0
S2B_MSIL2A_20180525T94030_86_56,3.0,3.0
S2A_MSIL2A_20180205T100211_74_2,3.0,3.0
S2A_MSIL2A_20171201T112431_14_13,5.0,5.0
S2B_MSIL2A_20180511T100029_48_13,5.0,
S2B_MSIL2A_20170831T095029_24_64,1.0,1.0
