,split,patch_id,v1-labels,v2-labels
4550,train,S2A_MSIL2A_20171201T112431_53_12,Other,Other
4551,train,S2B_MSIL2A_20170930T095019_83_34,Other,Other
4552,train,S2B_MSIL2A_20170829T105019_84_30,Other,Other
4553,train,S2B_MSIL2A_20180525T94030_88_42,Other,Other
4554,train,S2A_MSIL2A_20170813T112121_47_90,Other,Other
4555,train,S2A_MSIL2A_20170617T113321_44_12,Other,Other
4556,train,S2B_MSIL2A_20170831T095029_18_85,Mixed,Mixed
4557,train,S2A_MSIL2A_20171002T112111_75_7,Other,Other
4558,train,S2B_MSIL2A_20180525T094029_2_30,Other,Other
4559,train,S2B_MSIL2A_20180421T100029_78_70,Other,Other
4560,train,S2A_MSIL2A_20170813T112121_26_89,Other,Other
4561,train,S2B_MSIL2A_20170927T094019_1_30,Mixed,Mixed
4562,train,S2A_MSIL2A_20180318T093031_0_7,Other,Other
4563,train,S2A_MSIL2A_20171002T112112_25_3,Other,Other
4564,train,S2B_MSIL2A_20180421T114349_79_16,Other,Other
4565,train,S2B_MSIL2A_20170911T092019_1_7,Other,Other
4566,train,S2B_MSIL2A_20170808T094029_4_13,Mixed,Mixed
4567,train,S2B_MSIL2A_20180502T093039_51_84,Other,Other
4568,train,S2A_MSIL2A_20171002T094031_63_89,Mixed,Mixed
4569,train,S2B_MSIL2A_20170808T094029_35_10,Mixed,Mixed
4570,train,S2B_MSIL2A_20170824T100019_48_4,Other,Other
4571,train,S2A_MSIL2A_20180225T114351_9_44,Other,Other
4572,train,S2B_MSIL2A_20180525T094029_21_79,Other,Other
4573,train,S2B_MSIL2A_20180515T112109_82_6,Urban fabric,Other
4574,train,S2B_MSIL2A_20171219T095409_90_5,Mixed,Mixed
4575,train,S2B_MSIL2A_20180225T105019_71_9,Mixed,Mixed
4576,train,S2B_MSIL2A_20170831T095029_28_88,Other,Other
4577,train,S2B_MSIL2A_20180525T094029_40_83,Other,Other
4578,train,S2B_MSIL2A_20171015T104009_10_39,Mixed,Mixed
4579,train,S2B_MSIL2A_20170831T095029_7_37,Mixed,Mixed
4580,train,S2B_MSIL2A_20171112T114339_11_59,Other,Other
4581,train,S2B_MSIL2A_20171112T114339_43_86,Other,Other
4582,train,S2A_MSIL2A_20180225T114351_26_6,Other,Other
4583,train,S2B_MSIL2A_20170831T095029_7_28,Mixed,Mixed
4584,train,S2B_MSIL2A_20180506T105029_61_6,Mixed,Mixed
4585,train,S2A_MSIL2A_20180430T094031_85_4,Other,Other
4586,train,S2B_MSIL2A_20170927T94020_5_77,Other,Other
4587,train,S2A_MSIL2A_20170803T094031_66_4,Other,Other
4588,train,S2B_MSIL2A_20170825T093029_8_87,Other,Other
4589,train,S2B_MSIL2A_20180515T112109_88_13,Urban fabric,Mixed
4590,train,S2A_MSIL2A_20170613T101032_89_24,Other,Other
4591,train,S2A_MSIL2A_20170617T113321_46_9,Other,Other
4592,train,S2B_MSIL2A_20180326T112109_5_78,Other,Other
4593,train,S2B_MSIL2A_20170829T105019_85_19,Mixed,Mixed
4594,train,S2A_MSIL2A_20180510T094031_49_80,Other,Other
4595,train,S2B_MSIL2A_20171219T095409_2_75,Other,Other
4596,train,S2B_MSIL2A_20180224T112109_87_26,Other,Other
4597,train,S2A_MSIL2A_20171104T095201_41_3,Other,Other
4598,train,S2B_MSIL2A_20171219T095409_15_2,Other,Other
4599,train,S2B_MSIL2A_20170924T93020_19_9,Other,Other
4600,train,S2B_MSIL2A_20171219T095409_36_86,Other,Other
4601,train,S2B_MSIL2A_20180515T112110_8_62,Mixed,Mixed
4602,train,S2B_MSIL2A_20180521T100029_70_84,Other,Other
4603,train,S2B_MSIL2A_20170825T093029_13_81,Mixed,Mixed
4604,train,S2B_MSIL2A_20171219T095409_79_83,Mixed,Mixed
4605,train,S2A_MSIL2A_20171201T112431_77_3,Other,Other
4606,train,S2A_MSIL2A_20180430T094031_85_57,Other,Other
4607,train,S2A_MSIL2A_20170613T101032_72_79,Other,Other
4608,train,S2A_MSIL2A_20171002T112111_17_0,Other,Other
4609,train,S2A_MSIL2A_20171002T94032_44_83,Other,Other
4610,train,S2B_MSIL2A_20180525T94031_20_10,Other,Other
4611,train,S2B_MSIL2A_20180506T105029_72_11,Mixed,Mixed
4612,train,S2A_MSIL2A_20180507T093041_40_1,Other,Other
4613,train,S2B_MSIL2A_20180421T100030_11_67,Other,Other
4614,train,S2B_MSIL2A_20180326T112109_85_6,Other,Other
4615,train,S2B_MSIL2A_20180421T100029_59_78,Mixed,Mixed
4616,train,S2B_MSIL2A_20170831T095029_6_70,Mixed,Mixed
4617,train,S2A_MSIL2A_20180510T094031_38_78,Mixed,Mixed
4618,train,S2A_MSIL2A_20180413T95032_17_10,Other,Other
4619,train,S2A_MSIL2A_20171221T112501_88_55,Other,Other
4620,train,S2A_MSIL2A_20170905T095031_41_83,Other,Other
4621,train,S2B_MSIL2A_20170927T94020_12_72,Mixed,Mixed
4622,train,S2A_MSIL2A_20170813T112121_53_11,Other,Other
4623,train,S2B_MSIL2A_20180224T112109_46_4,Other,Other
4624,train,S2B_MSIL2A_20171206T094349_89_67,Other,Other
4625,train,S2B_MSIL2A_20180421T100030_49_80,Mixed,Mixed
4626,train,S2A_MSIL2A_20170704T112111_10_78,Other,Other
4627,train,S2A_MSIL2A_20180413T95032_5_0,Other,Other
4628,train,S2B_MSIL2A_20180515T112109_80_77,Urban fabric,Other
4629,train,S2B_MSIL2A_20180522T093029_17_86,Other,Other
4630,train,S2B_MSIL2A_20180522T093029_2_20,Other,Other
4631,train,S2B_MSIL2A_20171015T104009_12_46,Mixed,Mixed
4632,train,S2B_MSIL2A_20180515T112109_65_84,Urban fabric,Other
4633,train,S2A_MSIL2A_20170717T113322_32_90,Mixed,Mixed
4634,train,S2A_MSIL2A_20171002T112111_6_0,Other,Other
4635,train,S2A_MSIL2A_20171002T112111_90_20,Other,Other
4636,train,S2B_MSIL2A_20170808T094029_34_10,Mixed,Mixed
4637,train,S2B_MSIL2A_20170801T095029_9_72,Mixed,Mixed
4638,train,S2A_MSIL2A_20170813T112121_84_83,Other,Other
4639,train,S2B_MSIL2A_20180224T112109_7_15,Mixed,Mixed
4640,train,S2A_MSIL2A_20180506T100031_83_0,Other,Other
4641,train,S2B_MSIL2A_20170906T101020_90_57,Other,Other
4642,train,S2B_MSIL2A_20180521T100029_62_87,Other,Other
4643,train,S2A_MSIL2A_20170818T103021_66_10,Mixed,Mixed
4644,train,S2A_MSIL2A_20171101T94132_9_28,Other,Other
4645,train,S2A_MSIL2A_20171015T095031_11_31,Other,Other
4646,train,S2A_MSIL2A_20170818T103021_7_26,Mixed,Mixed
4647,train,S2A_MSIL2A_20180225T114351_28_11,Other,Other
4648,train,S2B_MSIL2A_20171219T095409_40_4,Other,Other
4649,train,S2A_MSIL2A_20180526T100031_51_82,Mixed,Mixed
4650,train,S2A_MSIL2A_20171221T112501_78_67,Other,Other
4651,train,S2A_MSIL2A_20170613T101031_78_61,Other,Other
4652,train,S2B_MSIL2A_20180421T100030_63_5,Other,Other
4653,train,S2B_MSIL2A_20180201T093219_89_33,Other,Other
4654,train,S2B_MSIL2A_20171015T104009_10_32,Mixed,Mixed
4655,train,S2A_MSIL2A_20171104T095201_32_5,Other,Other
4656,train,S2A_MSIL2A_20171002T094031_51_87,Other,Other
4657,train,S2B_MSIL2A_20170927T094019_11_4,Other,Other
4658,train,S2B_MSIL2A_20180506T105029_78_52,Other,Other
4659,train,S2B_MSIL2A_20180326T112109_45_11,Other,Other
4660,train,S2B_MSIL2A_20180421T100029_45_87,Mixed,Mixed
4661,train,S2B_MSIL2A_20180422T093029_6_74,Mixed,Mixed
4662,train,S2A_MSIL2A_20170717T113321_47_82,Mixed,Mixed
4663,train,S2A_MSIL2A_20170717T113321_50_79,Other,Other
4664,train,S2B_MSIL2A_20171107T105229_55_10,Mixed,Mixed
4665,train,S2A_MSIL2A_20170717T113321_71_78,Mixed,Mixed
4666,train,S2B_MSIL2A_20180224T112109_36_9,Other,Other
4667,train,S2B_MSIL2A_20170924T093019_73_82,Mixed,Mixed
4668,train,S2B_MSIL2A_20171206T094349_53_6,Other,Other
4669,train,S2A_MSIL2A_20170717T113321_21_79,Other,Other
4670,train,S2A_MSIL2A_20180430T094031_87_54,Other,Other
4671,train,S2B_MSIL2A_20180506T105029_52_5,Other,Other
4672,train,S2B_MSIL2A_20170808T094029_0_30,Other,Other
4673,train,S2A_MSIL2A_20170813T112121_55_81,Other,Other
4674,train,S2A_MSIL2A_20170803T094031_83_68,Mixed,Mixed
4675,train,S2B_MSIL2A_20170817T101019_64_11,Other,Other
4676,train,S2A_MSIL2A_20171101T094131_50_4,Other,Other
4677,train,S2A_MSIL2A_20171104T095201_1_51,Other,Other
4678,train,S2B_MSIL2A_20180525T094029_3_79,Other,Other
4679,train,S2B_MSIL2A_20171219T095409_81_65,Other,Other
4680,train,S2A_MSIL2A_20180413T95032_67_7,Mixed,Mixed
4681,train,S2B_MSIL2A_20180525T94031_12_86,Other,Other
4682,train,S2A_MSIL2A_20171221T112501_12_79,Other,Other
4683,train,S2A_MSIL2A_20180506T100031_62_9,Other,Other
4684,train,S2A_MSIL2A_20171002T112111_11_9,Other,Other
4685,train,S2B_MSIL2A_20170927T094019_85_69,Other,Other
4686,train,S2A_MSIL2A_20171015T095031_30_4,Mixed,Mixed
4687,train,S2A_MSIL2A_20171002T112112_82_29,Other,Other
4688,train,S2A_MSIL2A_20180506T100031_19_11,Other,Other
4689,train,S2B_MSIL2A_20170930T095019_24_3,Other,Other
4690,train,S2A_MSIL2A_20170905T095031_0_40,Other,Other
4691,train,S2B_MSIL2A_20180201T093219_37_78,Other,Other
4692,train,S2B_MSIL2A_20180224T112109_51_2,Other,Other
4693,train,S2B_MSIL2A_20180326T112109_2_84,Other,Other
4694,train,S2A_MSIL2A_20180510T094031_4_87,Other,Other
4695,train,S2A_MSIL2A_20170803T094031_87_32,Other,Other
4696,train,S2B_MSIL2A_20180220T114339_31_90,Other,Other
4697,train,S2B_MSIL2A_20180224T112109_80_88,Other,Other
4698,train,S2B_MSIL2A_20171206T094349_65_83,Other,Other
4699,train,S2B_MSIL2A_20180521T100029_63_9,Other,Other
4700,train,S2B_MSIL2A_20170719T094029_89_89,Other,Other
4701,train,S2A_MSIL2A_20171002T112112_78_16,Other,Other
4702,train,S2A_MSIL2A_20171002T112111_34_81,Other,Other
4703,train,S2B_MSIL2A_20180515T112109_80_63,Urban fabric,Mixed
4704,train,S2B_MSIL2A_20171206T094349_78_64,Other,Other
4705,train,S2A_MSIL2A_20170613T101032_83_20,Other,Other
4706,train,S2B_MSIL2A_20180515T112110_71_81,Other,Other
4707,train,S2B_MSIL2A_20170930T095019_4_8,Other,Other
4708,train,S2B_MSIL2A_20180525T094029_7_42,Mixed,Mixed
4709,train,S2A_MSIL2A_20171002T94032_79_87,Mixed,Mixed
4710,train,S2B_MSIL2A_20170808T094029_81_52,Other,Other
4711,train,S2A_MSIL2A_20170813T112121_87_71,Other,Other
4712,train,S2B_MSIL2A_20170914T093029_2_74,Other,Other
4713,train,S2A_MSIL2A_20170818T103021_10_50,Mixed,Mixed
4714,train,S2A_MSIL2A_20171002T112111_54_12,Other,Other
4715,train,S2A_MSIL2A_20180430T094031_84_49,Other,Other
4716,train,S2A_MSIL2A_20171221T112501_1_68,Other,Other
4717,train,S2A_MSIL2A_20170613T101031_83_65,Mixed,Mixed
4718,train,S2A_MSIL2A_20170803T094031_82_50,Other,Other
4719,train,S2A_MSIL2A_20171002T094031_61_5,Other,Other
4720,train,S2B_MSIL2A_20170719T094029_78_87,Other,Other
4721,train,S2A_MSIL2A_20170704T112111_63_90,Mixed,Mixed
4722,train,S2B_MSIL2A_20170906T101020_72_85,Other,Other
4723,train,S2A_MSIL2A_20171002T112111_84_79,Other,Other
4724,train,S2A_MSIL2A_20170905T095031_89_43,Mixed,Mixed
4725,train,S2B_MSIL2A_20171107T105229_89_1,Other,Other
4726,train,S2B_MSIL2A_20170927T94020_3_73,Other,Other
4727,train,S2A_MSIL2A_20180526T100031_80_75,Other,Other
4728,train,S2B_MSIL2A_20170927T094019_8_35,Other,Other
4729,train,S2B_MSIL2A_20180428T095029_7_30,Other,Other
4730,train,S2B_MSIL2A_20180502T093039_88_51,Other,Other
4731,train,S2B_MSIL2A_20180326T112109_77_5,Other,Other
4732,train,S2B_MSIL2A_20170924T93021_0_29,Other,Other
4733,train,S2B_MSIL2A_20171107T105229_57_10,Mixed,Mixed
4734,train,S2B_MSIL2A_20180224T112109_14_1,Other,Other
4735,train,S2B_MSIL2A_20170831T095029_31_10,Other,Other
4736,train,S2B_MSIL2A_20180525T94030_90_6,Other,Other
4737,train,S2A_MSIL2A_20170803T094031_60_7,Other,Other
4738,train,S2B_MSIL2A_20180224T112109_76_0,Other,Other
4739,train,S2B_MSIL2A_20170825T093029_9_42,Mixed,Mixed
4740,train,S2A_MSIL2A_20180413T095031_80_46,Other,Other
4741,train,S2B_MSIL2A_20180515T112109_89_66,Urban fabric,Other
4742,train,S2B_MSIL2A_20171206T094349_70_85,Other,Other
4743,train,S2A_MSIL2A_20170818T103021_41_82,Mixed,Mixed
4744,train,S2B_MSIL2A_20170927T094019_10_15,Other,Other
4745,train,S2B_MSIL2A_20171219T095409_84_5,Other,Other
4746,train,S2A_MSIL2A_20170704T112111_78_83,Other,Other
4747,train,S2A_MSIL2A_20180413T095031_85_39,Other,Other
4748,train,S2B_MSIL2A_20171219T095409_90_77,Other,Other
4749,train,S2B_MSIL2A_20180326T112109_78_33,Other,Other
4750,train,S2B_MSIL2A_20180422T093029_15_86,Mixed,Mixed
4751,train,S2A_MSIL2A_20170813T112121_25_81,Other,Other
4752,train,S2B_MSIL2A_20180422T093029_8_52,Other,Other
4753,train,S2A_MSIL2A_20180510T094031_15_84,Other,Other
4754,train,S2B_MSIL2A_20180422T093029_3_34,Other,Other
4755,train,S2A_MSIL2A_20180506T100031_87_80,Mixed,Mixed
4756,train,S2B_MSIL2A_20180502T093039_54_89,Other,Other
4757,train,S2B_MSIL2A_20180525T94031_46_7,Other,Other
4758,train,S2A_MSIL2A_20170905T095031_6_53,Other,Other
4759,train,S2A_MSIL2A_20171221T112501_48_81,Other,Other
4760,train,S2B_MSIL2A_20180220T114339_4_78,Other,Other
4761,train,S2B_MSIL2A_20170829T105019_86_25,Mixed,Mixed
4762,train,S2B_MSIL2A_20170906T101020_44_87,Other,Other
4763,train,S2A_MSIL2A_20180506T100031_85_76,Other,Other
4764,train,S2A_MSIL2A_20171002T112111_87_16,Other,Other
4765,train,S2A_MSIL2A_20180413T95032_9_38,Other,Other
4766,train,S2B_MSIL2A_20170927T094019_7_72,Other,Other
4767,train,S2B_MSIL2A_20180515T112109_27_84,Urban fabric,Other
4768,train,S2A_MSIL2A_20180413T95032_6_29,Other,Other
4769,train,S2A_MSIL2A_20170717T113321_45_87,Other,Other
4770,train,S2B_MSIL2A_20180326T112109_88_18,Other,Other
4771,train,S2A_MSIL2A_20171101T094131_58_1,Other,Other
4772,train,S2B_MSIL2A_20180421T100030_69_3,Other,Other
4773,train,S2B_MSIL2A_20180326T112109_61_9,Other,Other
4774,train,S2B_MSIL2A_20170930T095019_87_67,Other,Other
4775,train,S2B_MSIL2A_20180421T114349_36_0,Other,Other
4776,train,S2A_MSIL2A_20171104T095201_4_21,Mixed,Mixed
4777,train,S2B_MSIL2A_20170824T100019_42_2,Mixed,Mixed
4778,train,S2A_MSIL2A_20171121T112351_86_60,Other,Other
4779,train,S2A_MSIL2A_20171121T112351_51_86,Other,Other
4780,train,S2B_MSIL2A_20170923T100019_46_2,Other,Other
4781,train,S2A_MSIL2A_20180225T114351_43_85,Other,Other
4782,train,S2A_MSIL2A_20171121T112351_72_83,Other,Other
4783,train,S2B_MSIL2A_20170831T095029_17_89,Other,Other
4784,train,S2B_MSIL2A_20180506T105029_77_9,Mixed,Mixed
4785,train,S2A_MSIL2A_20180225T114351_38_82,Other,Other
4786,train,S2A_MSIL2A_20171208T093351_52_8,Other,Other
4787,train,S2B_MSIL2A_20170817T101019_81_27,Other,Other
4788,train,S2A_MSIL2A_20171002T112111_35_4,Other,Other
4789,train,S2A_MSIL2A_20171221T112501_78_81,Other,Other
4790,train,S2B_MSIL2A_20170906T101020_90_88,Other,Other
4791,train,S2B_MSIL2A_20170924T93020_4_3,Other,Other
4792,train,S2B_MSIL2A_20180421T114349_0_40,Other,Other
4793,train,S2A_MSIL2A_20171121T112351_88_53,Other,Other
4794,train,S2B_MSIL2A_20180224T112109_9_27,Other,Other
4795,train,S2A_MSIL2A_20171208T093351_6_81,Mixed,Mixed
4796,train,S2B_MSIL2A_20180422T093029_9_84,Other,Other
4797,train,S2A_MSIL2A_20170803T094031_78_77,Other,Other
4798,train,S2A_MSIL2A_20170613T101032_84_38,Mixed,Mixed
4799,train,S2A_MSIL2A_20171101T094131_5_66,Other,Other
4800,train,S2B_MSIL2A_20170831T095029_3_22,Mixed,Mixed
4801,train,S2B_MSIL2A_20180525T94031_54_11,Other,Other
4802,train,S2B_MSIL2A_20180326T112109_80_2,Other,Other
4803,train,S2A_MSIL2A_20171002T112111_42_9,Other,Other
4804,train,S2B_MSIL2A_20180224T112109_28_82,Other,Other
4805,train,S2B_MSIL2A_20170808T094029_40_78,Other,Other
4806,train,S2B_MSIL2A_20171206T094349_70_5,Other,Other
4807,train,S2B_MSIL2A_20180525T94030_86_41,Other,Other
4808,train,S2B_MSIL2A_20171219T095409_12_32,Mixed,Mixed
4809,train,S2A_MSIL2A_20180430T094031_84_30,Other,Other
4810,train,S2B_MSIL2A_20180521T100029_67_6,Other,Other
4811,train,S2B_MSIL2A_20170817T101019_85_23,Other,Other
4812,train,S2B_MSIL2A_20180421T100029_65_6,Mixed,Mixed
4813,train,S2B_MSIL2A_20170808T094029_2_22,Mixed,Mixed
4814,train,S2B_MSIL2A_20180506T105029_42_11,Mixed,Mixed
4815,train,S2B_MSIL2A_20170924T093019_64_79,Other,Other
4816,train,S2A_MSIL2A_20180529T115401_81_82,Other,Other
4817,train,S2A_MSIL2A_20171002T094031_87_62,Mixed,Mixed
4818,train,S2A_MSIL2A_20170617T113321_46_89,Other,Other
4819,train,S2A_MSIL2A_20180225T114351_24_88,Other,Other
4820,train,S2A_MSIL2A_20180529T115401_77_84,Other,Other
4821,train,S2B_MSIL2A_20180421T114349_15_0,Other,Other
4822,train,S2A_MSIL2A_20171201T112431_85_7,Other,Other
4823,train,S2B_MSIL2A_20180421T100029_83_4,Other,Other
4824,train,S2B_MSIL2A_20170927T094019_27_7,Mixed,Mixed
4825,train,S2A_MSIL2A_20171201T112431_87_39,Other,Other
4826,train,S2A_MSIL2A_20171015T095031_9_48,Mixed,Mixed
4827,train,S2A_MSIL2A_20180506T100031_89_8,Mixed,Mixed
4828,train,S2B_MSIL2A_20180428T095029_41_0,Other,Other
4829,train,S2B_MSIL2A_20180515T094029_26_1,Other,Other
4830,train,S2B_MSIL2A_20170927T094019_21_80,Other,Other
4831,train,S2A_MSIL2A_20170701T093031_3_36,Mixed,Mixed
4832,train,S2B_MSIL2A_20180525T94030_7_49,Other,Other
4833,train,S2A_MSIL2A_20180430T094031_65_90,Other,Other
4834,train,S2B_MSIL2A_20180522T093029_70_0,Other,Other
4835,train,S2B_MSIL2A_20170808T094029_12_47,Other,Other
4836,train,S2B_MSIL2A_20170927T094019_3_32,Other,Other
4837,train,S2A_MSIL2A_20180510T094031_11_68,Other,Other
4838,train,S2A_MSIL2A_20171002T094031_51_90,Other,Other
4839,train,S2B_MSIL2A_20171206T094349_53_85,Other,Other
4840,train,S2B_MSIL2A_20170924T093019_62_79,Other,Other
4841,train,S2A_MSIL2A_20180506T100031_11_8,Other,Other
4842,train,S2B_MSIL2A_20180224T112109_12_25,Mixed,Mixed
4843,train,S2B_MSIL2A_20180225T105019_85_51,Other,Other
4844,train,S2B_MSIL2A_20171107T105229_87_31,Other,Other
4845,train,S2B_MSIL2A_20171219T095409_27_84,Mixed,Mixed
4846,train,S2B_MSIL2A_20170927T94020_39_86,Mixed,Mixed
4847,train,S2A_MSIL2A_20180506T100031_84_54,Mixed,Mixed
4848,train,S2B_MSIL2A_20180515T112109_88_9,Urban fabric,Other
4849,train,S2B_MSIL2A_20180421T114349_2_76,Other,Other
4850,train,S2A_MSIL2A_20180318T093031_1_30,Other,Other
4851,train,S2B_MSIL2A_20171206T094349_78_13,Other,Other
4852,train,S2B_MSIL2A_20170927T094019_81_63,Other,Other
4853,train,S2A_MSIL2A_20170717T113322_35_87,Other,Other
4854,train,S2B_MSIL2A_20180502T093039_11_23,Other,Other
4855,train,S2B_MSIL2A_20170927T094019_72_11,Mixed,Mixed
4856,train,S2B_MSIL2A_20180502T093039_14_7,Other,Other
4857,train,S2B_MSIL2A_20170927T94020_41_86,Other,Other
4858,train,S2A_MSIL2A_20180430T094031_82_65,Other,Other
4859,train,S2B_MSIL2A_20180521T100029_80_6,Other,Other
4860,train,S2B_MSIL2A_20170801T095029_2_71,Other,Other
4861,train,S2B_MSIL2A_20180422T093029_8_37,Other,Other
4862,train,S2B_MSIL2A_20170927T94020_87_80,Other,Other
4863,train,S2A_MSIL2A_20171208T093351_14_1,Other,Other
4864,train,S2B_MSIL2A_20180421T100029_66_80,Mixed,Mixed
4865,train,S2A_MSIL2A_20170613T101032_65_81,Other,Other
4866,train,S2A_MSIL2A_20171221T112501_5_88,Other,Other
4867,train,S2B_MSIL2A_20170719T094029_85_83,Other,Other
4868,train,S2A_MSIL2A_20180510T094031_8_76,Other,Other
4869,train,S2A_MSIL2A_20171221T112501_46_90,Other,Other
4870,train,S2B_MSIL2A_20170924T93020_21_9,Other,Other
4871,train,S2A_MSIL2A_20171221T112501_74_85,Other,Other
4872,train,S2B_MSIL2A_20170927T094019_8_55,Other,Other
4873,train,S2A_MSIL2A_20180413T95032_8_3,Other,Other
4874,train,S2B_MSIL2A_20180421T100029_72_85,Mixed,Mixed
4875,train,S2B_MSIL2A_20170924T093019_1_24,Other,Other
4876,train,S2A_MSIL2A_20171015T095031_2_37,Mixed,Mixed
4877,train,S2A_MSIL2A_20170813T112121_68_84,Other,Other
4878,train,S2A_MSIL2A_20180413T95032_40_2,Other,Other
4879,train,S2A_MSIL2A_20171002T94032_78_77,Other,Other
4880,train,S2B_MSIL2A_20170709T094029_65_3,Other,Other
4881,train,S2A_MSIL2A_20180430T094031_45_1,Other,Other
4882,train,S2B_MSIL2A_20180515T112109_65_80,Urban fabric,Other
4883,train,S2A_MSIL2A_20170813T112121_38_79,Other,Other
4884,train,S2B_MSIL2A_20170817T101019_71_10,Other,Other
4885,train,S2A_MSIL2A_20180430T094031_81_22,Other,Other
4886,train,S2B_MSIL2A_20170927T094019_86_16,Mixed,Mixed
4887,train,S2B_MSIL2A_20180525T094029_8_75,Other,Other
4888,train,S2A_MSIL2A_20180318T093031_4_22,Other,Other
4889,train,S2B_MSIL2A_20170930T095019_80_56,Mixed,Mixed
4890,train,S2A_MSIL2A_20170704T112111_87_67,Other,Other
4891,train,S2A_MSIL2A_20180430T094031_80_75,Mixed,Mixed
4892,train,S2A_MSIL2A_20171104T095201_3_57,Mixed,Mixed
4893,train,S2B_MSIL2A_20171206T094349_81_10,Mixed,Mixed
4894,train,S2B_MSIL2A_20170914T093029_0_5,Other,Other
4895,train,S2B_MSIL2A_20180220T114339_32_83,Other,Other
4896,train,S2A_MSIL2A_20180506T100031_83_56,Mixed,Mixed
4897,train,S2A_MSIL2A_20170617T113321_42_85,Other,Other
4898,train,S2B_MSIL2A_20180521T100029_78_2,Other,Other
4899,train,S2A_MSIL2A_20171002T094031_82_26,Other,Other
4900,train,S2A_MSIL2A_20170803T094031_77_8,Mixed,Mixed
4901,train,S2A_MSIL2A_20171002T112111_32_82,Other,Other
4902,train,S2B_MSIL2A_20170831T095029_29_88,Other,Other
4903,train,S2B_MSIL2A_20180422T093029_2_68,Mixed,Mixed
4904,train,S2B_MSIL2A_20171219T095409_29_2,Other,Other
4905,train,S2B_MSIL2A_20170924T93020_35_79,Other,Other
4906,train,S2A_MSIL2A_20171201T112431_58_6,Other,Other
4907,train,S2B_MSIL2A_20180525T094029_36_78,Other,Other
4908,train,S2A_MSIL2A_20170617T113321_49_88,Other,Other
4909,train,S2A_MSIL2A_20171002T094031_58_89,Other,Other
4910,train,S2A_MSIL2A_20171002T112111_88_32,Other,Other
4911,train,S2A_MSIL2A_20170803T094031_79_56,Other,Other
4912,train,S2A_MSIL2A_20171101T94132_84_27,Other,Other
4913,train,S2B_MSIL2A_20171206T094349_79_35,Other,Other
4914,train,S2A_MSIL2A_20170813T112121_39_82,Other,Other
4915,train,S2B_MSIL2A_20170801T095029_6_62,Other,Other
4916,train,S2B_MSIL2A_20180525T94030_82_39,Other,Other
4917,train,S2A_MSIL2A_20180506T100031_64_7,Other,Other
4918,train,S2A_MSIL2A_20171002T112111_89_12,Other,Other
4919,train,S2A_MSIL2A_20171015T095031_0_20,Mixed,Mixed
4920,train,S2A_MSIL2A_20171104T095201_0_66,Other,Other
4921,train,S2A_MSIL2A_20180413T095031_25_10,Other,Other
4922,train,S2B_MSIL2A_20171219T095409_33_88,Mixed,Mixed
4923,train,S2A_MSIL2A_20170704T112111_87_65,Other,Other
4924,train,S2A_MSIL2A_20170704T112111_82_65,Other,Other
4925,train,S2B_MSIL2A_20180421T100029_75_89,Other,Other
4926,train,S2B_MSIL2A_20180521T100029_84_1,Other,Other
4927,train,S2B_MSIL2A_20180224T112109_85_29,Other,Other
4928,train,S2B_MSIL2A_20180525T94031_31_12,Mixed,Mixed
4929,train,S2A_MSIL2A_20171002T094031_59_80,Other,Other
4930,train,S2B_MSIL2A_20180326T112109_22_10,Other,Other
4931,train,S2B_MSIL2A_20180428T095029_6_39,Other,Other
4932,train,S2B_MSIL2A_20180515T112109_65_12,Urban fabric,Other
4933,train,S2A_MSIL2A_20180318T093031_3_12,Other,Other
4934,train,S2B_MSIL2A_20180515T112109_69_81,Urban fabric,Other
4935,train,S2A_MSIL2A_20180510T094031_10_69,Other,Other
4936,train,S2B_MSIL2A_20170927T094019_2_21,Other,Other
4937,train,S2B_MSIL2A_20180521T100029_69_5,Other,Other
4938,train,S2B_MSIL2A_20180201T093219_52_83,Mixed,Mixed
4939,train,S2A_MSIL2A_20180413T95032_74_3,Mixed,Mixed
4940,train,S2B_MSIL2A_20170930T095019_6_14,Mixed,Mixed
4941,train,S2B_MSIL2A_20171219T095409_90_68,Other,Other
4942,train,S2B_MSIL2A_20170831T095029_26_3,Mixed,Mixed
4943,train,S2B_MSIL2A_20170906T101020_90_19,Other,Other
4944,train,S2A_MSIL2A_20170803T094031_80_39,Other,Other
4945,train,S2B_MSIL2A_20170801T095029_0_0,Other,Other
4946,train,S2B_MSIL2A_20170829T105019_18_3,Other,Mixed
4947,train,S2B_MSIL2A_20180428T095029_31_4,Other,Other
